DATE,Target WL,BRWL1,LaRWL1,LRWL1,WTDWL2,C1RS,C1RS1,C1RS2,C1RS3,C1RS7,C1RS14,C1RSF,C2RS,C2RS1,C2RS2,C2RS3,C2RS7,C2RS14,C2RSF,C3RS,C3RS1,C3RS2,C3RS3,C3RS7,C3RS14,C3RSF
2011-03-10,20.11967213,2.524504464,107.1886901,6.927808219,249.4595,0.8,0.098568123,0.023734754,0.321652926,0.81743816,0.370169157,6,2.3,2.536826068,0.109919962,0.905178418,0.496382362,0.149121616,6,1.5,0.517796337,0.234313069,0.986234345,1.206574764,1.069571576,6
2011-03-11,19.51833333,2.432964602,106.1677778,6.927808219,249.4216667,0.0,0.45030883,0.349557509,0.289073663,1.958727325,0.0,0,0.0,0.182495186,0.743483778,0.281942707,0.0,1.769337656,0,0.1,0.078288161,0.478794413,0.273876175,4.211660993,4.448715453,6
2011-03-12,19.40222222,2.579650407,106.8687432,6.805506849,249.373,0.3,0.736666759,0.143538801,0.0,0.0,0.0,6,0.3,0.910588278,0.700582804,0.0,0.0,0.0,6,0.4,0.0,0.176769925,0.0,0.0,0.0,6
2011-03-13,20.058,2.785215962,108.052507,6.795447368,249.336,0.7,0.270355815,0.0,0.0,0.0,0.0,6,0.9,1.402130819,0.0,0.0,0.0,0.0,6,1.3,1.458520519,0.0,0.0,0.0,0.0,6
2011-03-14,24.03108108,4.044671756,112.5722115,6.940568182,249.2713333,0.0,0.0,0.0,0.0,0.650125556,0.0,0,0.0,0.0,0.0,0.034031947,0.198891827,0.0,0,0.0,0.0,0.0,0.138959666,1.13243055,0.0,6
2011-03-15,20.15416667,3.140071429,108.839,6.600642857,249.2108333,0.0,0.0,0.0,2.099462579,0.0,0.0,0,0.0,0.0,0.0,5.822751782,3.4709414,0.0,0,0.0,0.0,0.979770745,10.95492921,4.667310135,0.0,0
2011-03-16,20.90169492,3.140071429,108.839,6.600642857,249.101,0.0,0.478914169,7.289422161,0.0,0.0,0.0,0,0.0,0.322587943,0.0,3.090653929,0.0,1.055004622,0,0.0,0.406956649,8.087858413,0.0,0.0,3.441185524,0
2011-03-17,22.38666667,3.51760804,112.8735227,6.760179487,248.9846154,1.0,1.307708413,6.580699704,0.0,0.0,0.0,6,0.2,2.223621894,2.741071565,0.0,0.0,1.356933589,6,1.2,3.121021854,0.0,0.0,0.0,4.664014916,6
2011-03-18,21.30735294,3.10889372,109.0474706,7.944666667,248.877,7.8,2.20727975,0.0,0.0,0.0,0.165700942,6,7.0,2.685912348,0.0,0.0,0.0,1.046746922,6,7.3,5.690621022,0.0,0.0,0.0,0.022650549,6
2011-03-19,23.384375,3.249307054,110.9152909,7.337,248.742,0.0,0.0,0.0,0.0,0.0,0.037906384,0,0.0,0.0,0.0,0.0,0.0,0.115549299,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2011-03-20,19.99574468,2.870483092,108.29765,5.9709,248.6646667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.921731172,0,0.0,0.0,0.0,0.0,0.0,8.108701647,0
2011-03-21,21.15081967,3.303235556,110.7432889,6.00293617,248.586,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2011-03-22,21.265625,3.270432432,109.9976271,6.019196429,248.4468,0.0,0.0,0.0,0.0,0.0,0.369565687,0,0.0,0.0,0.0,0.0,0.0,0.060167453,0,0.0,0.0,0.0,0.0,0.0,0.087260588,0
2011-03-23,20.65535714,3.4149,110.27755,5.881552632,248.3275,0.0,0.0,0.0,0.0,0.439837829,0.63386646,0,0.0,0.0,0.0,0.0,5.309288456,1.267893125,0,0.0,0.0,0.0,0.0,0.0,1.269080682,0
2011-03-24,20.98507463,3.565818182,111.0205833,5.756181818,248.2023333,0.0,0.0,0.0,0.0,9.837601529,4.402581439,0,0.0,0.0,0.0,0.0,8.46373738,7.19942852,0,0.0,0.0,0.0,0.0,4.32089042,0.0,0
2011-03-25,20.63396226,3.358956522,110.3916596,6.1116,248.059,0.0,0.0,0.0,0.0,0.165053055,0.118800932,0,0.0,0.0,0.0,0.0,1.20249835,0.901697137,0,0.0,0.0,0.0,0.0,0.0,0.067311359,0
2011-03-26,19.63953488,2.821128571,107.3876111,6.189971429,247.95725,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.035618106,0.235658219,0,0.0,0.0,0.0,0.0,0.139916687,0.101574861,0
2011-03-27,19.51851852,2.762023697,107.1375714,6.034822222,247.8806667,0.0,0.0,0.0,0.283514318,5.84156135,0.0,0,0.0,0.0,0.0,1.963967564,9.697642491,0.312491844,0,0.0,0.0,0.0,1.275790634,3.338685334,0.0,0
2011-03-28,20.04791667,2.889087963,108.3711842,5.572,247.7733333,0.0,0.0,1.188674678,2.062101485,1.505835232,0.0,0,0.0,0.0,2.569038771,4.407747589,6.376945472,1.304800358,0,0.0,0.0,3.003218874,4.284715343,5.301760945,0.463032436,0
2011-03-29,19.41764706,2.771203125,106.9882051,5.665638298,247.6748,0.0,0.528828364,6.839286803,2.863342787,0.308908797,6.076223374,0,0.0,0.0,2.489662356,0.47936762,0.0,2.336730861,0,0.0,0.207402636,5.462049468,3.515409954,0.332184589,0.65989325,0
2011-03-30,19.62419355,2.690597656,106.7544318,6.72875,247.561,1.7,1.876040064,9.558501747,0.126950154,0.1,0.162674591,6,3.0,4.399134985,0.671431738,1.186609859,0.314542527,0.0,6,3.6,3.780870098,0.0,0.172767927,0.114985367,0.0,6
2011-03-31,22.31754386,3.13389823,106.9695,7.742380952,247.4675,8.2,5.522953599,0.193303889,6.089122359,7.199614721,0.0,6,8.2,4.329700233,0.209073308,3.741217395,5.962840417,0.0,6,6.1,0.0,0.096680709,5.395445272,5.163296463,0.0,6
2011-04-01,20.17115385,2.820466667,107.9031282,6.446378378,247.40625,0.2,0.094031635,0.0,0.0,0.0,0.0,6,1.2,0.794183858,9.242488731,8.910941942,0.111540376,0.0,6,0.1,0.157557238,2.523234393,2.800236997,0.0,0.0,6
2011-04-02,19.98125,2.73466087,107.5928444,5.906297872,247.367,0.1,4.836703034,11.50368547,0.212559456,0.762920274,0.0,4,0.3,9.677675628,5.879378444,0.2,0.114107022,0.0,6,0.4,2.932245566,4.71494847,0.123342586,0.149279812,0.0,6
2011-04-03,21.65208333,2.528172043,106.6699737,7.578461538,247.30525,11.2,0.442167924,0.324358953,0.45124977,0.013060302,0.0,6,9.4,5.158900024,0.2,0.123103539,0.0,0.0,6,8.2,2.38422771,0.190796679,0.209919066,0.0,0.0,6
2011-04-04,20.72786885,2.7684689,107.854087,6.909533333,247.268,0.0,0.0,0.663192062,0.125466682,1.428469982,0.900727243,0,0.2,0.2,0.0,0.0,1.211009146,1.171960905,6,0.0,0.085350349,0.0,0.0,0.416037272,0.0,0
2011-04-05,19.692,2.693421801,106.9728667,6.3377,247.2273333,0.5,0.258093495,0.127591098,0.0,4.179171783,2.543823096,6,0.2,0.1713348,0.0,0.0,0.0,0.495378857,6,0.3,0.0900587,0.0,0.0,0.0,0.40233242,6
2011-04-06,19.6862069,2.697376147,107.0416275,6.092918367,247.175,0.1,0.0,0.0,0.0,0.103089628,0.178937123,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2011-04-07,19.88,2.686485981,107.2814318,6.26195,247.134,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2011-04-08,19.52790698,2.552397959,106.6480612,5.754156863,247.1055,0.0,0.0,0.0,0.0,0.048327079,1.546756564,0,0.0,0.0,0.0,1.660195529,1.687942923,1.173747862,0,0.0,0.0,0.0,0.0,0.0,0.17130098,0
2011-04-09,19.4025,2.522833333,106.598,5.418810811,247.1055,0.0,0.0,0.841302229,4.424198256,0.564815751,0.0,0,0.0,0.0,0.773834742,2.459418415,0.0,0.0,0,0.0,0.0,2.586690462,2.024308515,1.288822098,0.0,0
2011-04-10,19.48378378,2.586777778,106.7351667,5.772125,247.0576667,0.0,0.379012462,6.805050911,3.045478513,0.072648043,0.0,0,0.0,0.0,2.096065781,0.925862208,0.0,0.0,0,0.0,1.230774446,1.867434272,1.214988039,0.0,0.0,0
2011-04-11,19.51153846,2.606905556,106.6925455,5.813325581,247.0193333,1.3,5.048198724,0.974287595,0.143657239,0.0,0.0,6,1.8,1.907857717,0.787901744,0.0,0.0,0.0,6,2.1,1.999914017,0.0,0.0,0.0,0.0,6
2011-04-12,20.75588235,2.672113514,107.0351739,7.285418605,246.996,6.5,3.900930301,0.046201741,0.0,0.0,0.0,8,2.4,1.514262382,0.0,0.0,0.0,0.0,6,1.9,1.149520161,0.0,0.0,0.0,0.0,6
2011-04-13,20.03478261,2.746085427,107.3102381,6.187828571,246.967,0.2,0.081173189,0.0,0.0,0.0,0.960221444,6,0.0,0.0,0.0,0.0,0.0,0.455339105,0,0.0,0.0,0.0,0.0,0.0,4.106451676,0
2011-04-14,19.97636364,2.69005,107.0924737,6.169529412,246.9076667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.562931286,0,0.0,0.0,0.0,0.0,0.0,1.835312687,0
2011-04-15,19.33877551,2.806086957,106.8211875,6.064419355,246.839,0.0,0.0,0.0,0.0,0.667304412,1.9,0,0.0,0.0,0.0,0.0,2.562549941,5.051082937,0,0.0,0.0,0.0,0.0,0.063005029,0.866300149,0
2011-04-16,19.3030303,2.738553648,107.1466364,6.060157895,246.751,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2011-04-17,19.47272727,2.874673684,107.3306939,5.962137255,246.681,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2011-04-18,19.54893617,2.756418719,107.2146957,5.880521739,246.621,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2011-04-19,19.5037037,2.834892857,107.15956,5.519678571,246.521,0.0,0.0,0.0,0.690159368,1.301629676,0.0,0,0.0,0.0,0.0,1.386991553,0.635814194,0.0,0,0.0,0.0,0.0,0.216683236,0.06169504,0.0,0
2011-04-20,19.45172414,2.879707071,107.1526667,5.661652174,246.4806667,0.0,0.0,0.0,0.942427074,2.855538421,3.497067683,0,0.0,0.0,0.658714172,1.929744592,2.173962384,0.969615847,0,0.0,0.0,0.128369956,0.23443754,2.611757422,2.261959524,0
2011-04-21,19.64042553,2.862363636,107.395,6.0,246.4026667,0.0,0.0,1.570189683,0.0,14.70899488,8.37783732,0,0.0,0.0,1.596032861,0.0,4.300113405,5.21881617,0,0.0,0.061846837,0.037463158,0.0,0.0,1.412476405,0
2011-04-22,19.375,2.652168831,106.6230952,5.721208333,246.329,1.9,0.746360192,0.0,0.0,1.946342275,0.95036846,6,2.0,1.753730864,0.0,0.0,1.937367343,1.124571637,6,0.2,0.066055169,0.0,0.0,0.0,0.31418879,6
2011-04-23,19.40487805,2.652168831,106.6230952,5.721208333,246.257,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2011-04-24,19.30869565,2.636811518,106.3976364,6.052030303,246.185,0.0,0.0,0.0,0.43319941,0.062816156,0.0,0,0.0,0.0,0.0,2.59326211,4.565585062,0.0,0,0.0,0.0,0.0,1.615123808,0.209096829,0.0,0
2011-04-25,19.27058824,2.685268116,106.3834444,5.607285714,246.0985,0.0,0.0,1.010111151,1.569156217,2.208406497,0.0,0,0.0,0.0,2.131400827,5.839694168,10.27354587,0.0,0,0.0,0.0,5.235189049,4.840181874,3.485741656,0.0,0
2011-04-26,19.46590909,2.688681564,106.6672571,6.298942857,246.0137143,0.0,0.0,13.43098034,0.0,2.365176857,0.0,0,0.0,3.12338638,9.237297118,5.771270224,0.0,0.0,0,0.0,4.394663369,4.803451796,1.512714754,1.149895279,0.0,0
2011-04-27,20.2037037,2.74537931,107.1336552,7.556611111,245.946,2.5,6.148889789,7.637419764,1.450962445,0.0,0.0,6,3.5,5.582229372,1.749596127,1.717313429,0.0,0.0,6,4.7,4.895039034,3.927809661,1.013476424,0.0,0.0,6
2011-04-28,21.61617647,2.707176056,107.4034231,8.648108108,245.876,10.4,6.951590451,0.976161286,0.0,0.0,0.16166157,6,8.3,5.975535052,0.0,0.0,0.0,0.246686053,8,4.8,1.330974543,0.423749985,0.0,0.0,0.0,6
2011-04-29,19.15849057,2.452814815,105.2924516,7.04796875,245.8185,1.9,0.471451078,0.0,0.0,0.0,0.0,6,4.5,1.571282048,0.0,0.0,0.0,0.0,6,1.7,0.724544812,0.0,0.0,0.0,0.0,6
2011-04-30,18.66458333,2.500401361,105.8771613,5.938766667,245.7042727,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6
2011-05-01,19.221875,2.680982857,107.0065833,5.515114286,245.5826667,0.0,0.0,0.0,0.0,0.0,0.150355613,0,0.0,0.0,0.0,0.0,0.0,2.394037555,0,0.0,0.0,0.0,0.0,0.0,0.854906829,0
2011-05-02,19.60212766,2.761302326,107.6037273,5.146888889,245.449,0.0,0.0,0.0,0.0,0.0,0.822983227,0,0.0,0.0,0.0,0.0,0.0,8.532305376,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2011-05-03,19.35636364,2.792629412,106.8680357,5.462166667,245.3065556,0.0,0.0,0.0,0.0,0.050651441,0.412899866,0,0.0,0.0,0.0,0.0,0.0,0.960384258,0,0.0,0.0,0.0,0.0,0.036803754,0.717769395,0
2011-05-04,19.21875,2.706446429,106.8691212,5.403542857,245.1538889,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0
2011-05-05,19.21864407,2.476247619,106.9837222,5.554636364,244.9841667,0.0,0.0,0.0,0.0,0.0,0.223037874,0,0.0,0.0,0.0,0.0,0.352109158,0.939183246,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2011-05-06,19.54210526,2.410176471,107.279375,5.571125,244.8324286,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.723062004,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2011-05-07,19.54565217,2.76582,107.438,5.085125,244.6795714,0.0,0.0,0.0,0.046167117,0.077502054,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.014562259,0.0,0
2011-05-08,19.48214286,2.827629921,107.4655714,5.40645,244.496,0.0,0.0,0.070505227,0.091097607,3.609686587,4.821224254,0,0.0,0.0,0.0,0.0,4.339994026,7.671406919,0,0.0,0.0,0.05539401,0.129390228,1.098878901,1.380201023,0
2011-05-09,19.46,2.890651613,107.3671154,5.245555556,244.341,0.0,0.00944095,0.066963689,0.063653385,3.09560873,1.926858198,0,0.0,0.0,0.0,0.0,0.0,4.073603436,0,0.0,0.096511483,0.098629627,0.0,0.0,3.326707172,0
2011-05-10,19.43488372,2.86446875,107.1145667,5.474828571,244.1704,0.1,0.046977837,0.281508542,0.391163177,0.002312951,0.190016831,6,0.0,0.0,0.608007461,0.923356678,1.300117431,0.691247992,0,0.1,0.057514831,0.0,0.0,0.0,0.452683992,6
2011-05-11,19.36530612,2.856335616,107.3825455,5.48995,244.0195714,0.0,0.608975721,0.0,0.0,0.0,0.0,0,0.0,0.840903924,0.398045322,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2011-05-12,19.30789474,2.80248,107.478,5.499114286,243.83975,0.5,0.118118697,0.0,0.918495146,4.183243305,0.0,6,1.0,0.41348108,0.0,3.412903542,0.0,0.0,6,0.0,0.0,0.0,1.98477138,0.0,0.0,0
2011-05-13,19.446,2.999259259,107.482,5.55,243.671,0.0,0.0,6.100807824,6.151691538,0.090284477,1.189085329,0,0.0,0.0,5.387968061,6.080246012,4.870167291,1.8,0,0.0,0.0,2.158040648,2.838147438,2.037218683,1.054406354,0
2011-05-14,19.53714286,2.919172727,107.6378947,6.13376,243.5054444,0.0,0.0,1.233974895,2.37047423,0.328178656,0.0,0,0.0,6.655111157,6.095411803,7.15759824,1.344655048,0.0,0,0.0,0.81162023,2.812996119,0.952829329,0.0,0.0,0
2011-05-15,19.68627451,2.92086,107.67464,5.714458333,243.3293333,5.3,5.220224263,0.0,0.811964732,4.350347835,1.699450508,6,6.0,6.279020806,0.0,0.84509655,7.176975187,0.0,6,1.8,3.320472479,2.482794813,0.575020277,1.187830647,2.361145513,6
2011-05-16,19.87608696,2.767875,107.5327143,5.818333333,243.185,3.3,0.597017793,0.0,0.0,0.0,0.25204114,6,6.2,9.382305322,0.0,0.0,0.0,0.0,6,3.0,0.400237417,0.13040442,0.0,0.0,0.981708213,6
2011-05-17,19.55918367,2.643241379,106.6548333,5.91825,242.99,0.6,0.137759188,0.0,0.0,0.0,16.47522693,6,1.0,0.522666531,0.0,1.763791945,0.310211885,2.953214527,6,0.8,0.761402537,0.0,0.0,0.109310906,6.577688944,6
2011-05-18,19.2025,2.792734266,106.6375152,5.668428571,242.83,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.171815386,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6
2011-05-19,19.32222222,2.814128049,106.9602308,5.5254,242.66,0.0,0.0,0.0,0.0,3.71000964,0.0,0,0.0,1.994758022,0.699775074,0.0,1.819138545,0.0,0,0.0,0.0,0.0,0.958938084,0.0,0.0,0
2011-05-20,19.35862069,2.755659722,107.0496,5.517461538,242.43875,0.0,0.0,1.741861907,1.482332155,3.132936808,4.155689236,6,1.8,1.869390138,2.906432479,3.301877279,2.633120099,0.541229473,6,0.0,0.0,1.353061279,2.610841881,0.578496976,0.888378045,0
2011-05-21,19.31935484,2.820238372,106.9815484,5.510714286,242.28375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.789098742,4.355570669,0.0,0.260410225,2.425726465,0,0.0,0.455632099,2.247773064,0.0,0.063588466,3.334956555,0
2011-05-22,20.25581395,2.973575758,107.592875,6.456071429,242.1191667,3.3,1.229756423,0.0,0.0,0.0,4.357282803,6,8.1,8.395894233,0.242980439,0.327160012,0.0,7.709936488,6,3.6,4.242113318,0.002745242,0.042562169,0.0,0.259991392,6
2011-05-23,19.54642857,2.851190083,107.5093913,5.667545455,241.9792857,0.0,0.0,0.0,0.0,0.159027142,0.507456512,0,0.0,0.286552735,0.186934234,0.0,0.0,7.237800129,0,0.0,0.04437337,0.0,0.0,0.0,16.56725897,0
2011-05-24,19.08888889,2.830960265,106.4853,5.389555556,241.8062,0.0,0.0,0.0,0.584347604,10.1004209,14.10759705,6,0.3,0.385374005,0.0,1.47187434,5.072776244,16.24270975,6,0.1,0.060144511,0.0,0.139656711,6.668121619,13.36782415,6
2011-05-25,19.43333333,2.830375,107.301,5.448,241.691,0.0,0.0,1.482678564,4.021924102,0.0,0.0,0,0.0,0.0,0.214143798,0.995868185,0.0,0.206134961,0,0.0,0.0,0.179666606,0.0,0.0,0.8552318,0
2011-05-26,19.425,2.3122,108.746,5.318,241.5308182,0.0,1.047442046,1.533266336,0.0,0.0,0.0,0,0.0,1.431828801,1.010333007,0.0,0.0,0.0,0,0.0,0.480460339,0.061809618,0.0,0.0,0.0,6
2011-05-27,19.4825,2.624954545,109.16325,6.14025,241.4456667,3.2,0.603085713,0.0,0.0,0.706949354,0.0,6,1.8,1.452486779,0.0,0.0,0.0,0.193084152,6,1.2,0.5768072,0.0,0.626762077,0.432594117,0.0,6
2011-05-28,19.35357143,3.771964286,113.6435385,11.84588889,241.2556667,0.0,0.0,0.069973297,12.39875235,14.59068937,7.85747439,6,0.0,0.0,0.0,5.013845551,1.69217418,8.22787241,0,0.0,0.0,0.859895408,4.935463628,14.35006944,3.830358981,0
2011-05-29,19.39090909,3.771964286,113.6435385,11.84588889,241.1148333,0.0,0.066617738,5.45164155,0.0,0.202764176,1.359818849,0,0.0,0.0,19.39776583,6.634364995,19.99678088,28.96226552,0,0.0,0.625172256,9.407223783,0.0,9.713792971,7.138550787,0
2011-05-30,19.37954545,3.771964286,113.6435385,11.84588889,240.95925,0.6,0.0,6.998739361,0.0,1.706529202,0.0,6,0.0,1.231760696,4.056253657,0.0,5.567963006,12.95799086,0,1.0,4.057622689,4.484463055,0.0,0.753432769,20.89049341,6
2011-05-31,24.78382353,3.771964286,113.6435385,11.84588889,240.8505,14.6,3.317848428,0.0,0.0,6.067364927,6.854190616,6,15.1,5.542830708,0.0,0.0,0.0,14.47184437,6,13.2,7.613684848,0.0,0.0,10.05247661,1.550609065,6
2011-06-01,20.0097561,2.756744939,108.9236567,5.66919403,240.788,0.0,0.0,0.0,7.349706846,7.210317901,1.076160347,0,0.0,0.0,0.0,3.631044557,5.708010902,0.564627404,0,0.0,0.0,0.0,0.366898151,2.442853053,0.820444093,0
2011-06-02,19.53,2.797416149,109.0949286,5.683891304,240.668,0.0,0.0,3.590139506,8.266096916,1.672756799,7.044896542,0,0.0,0.0,12.56327562,6.372733975,1.726774777,0.912876642,0,0.0,0.0,0.998195013,17.81196256,22.625365,10.23307279,0
2011-06-03,19.49,2.674479401,109.1711875,5.612045455,240.5225,0.0,0.0,4.53445591,13.99304247,2.883270443,1.005946336,0,0.0,9.784568237,19.72916486,31.25361737,6.618400393,0.719663131,0,0.0,4.123108875,5.002654215,18.62197406,12.16222488,0.878162829,0
2011-06-04,19.59333333,2.689204651,108.9926232,5.416493333,240.435,12.6,4.73032537,10.37924665,16.41714756,0.530305227,2.922462073,6,8.5,26.47143617,36.02867983,6.18728321,0.0,6.275330144,6,2.9,13.93521192,19.87039951,18.92987246,7.196286592,5.682891332,6
2011-06-05,21.14489796,3.0548,110.4605634,6.331415584,240.3455714,3.5,0.0,17.22175775,2.935618214,0.469420568,0.822061363,6,29.3,19.56494072,15.75185576,10.52004365,0.068311862,11.45469966,6,20.9,21.37580352,24.97255416,7.65578763,0.705584198,9.076655751,6
2011-06-06,21.16521739,3.192309623,110.02464,6.560373333,240.347,19.9,19.71324397,8.666819798,0.748275022,0.0,5.126554968,6,11.7,11.48031623,22.70813139,0.0,0.271694801,3.504452007,6,19.4,15.3167242,3.091037766,1.067961178,1.728946274,3.793723871,6
2011-06-07,18.77142857,2.101017964,106.7704865,5.885407895,240.302,14.2,9.006626742,1.264549749,1.945390365,0.686695562,0.0040576,6,19.7,18.22176275,0.025703358,0.059746831,0.12522043,0.190517428,6,13.4,5.097110584,1.038606495,0.236022862,1.089220268,1.890840608,6
2011-06-08,25.16027397,2.967099057,109.8589545,8.631376623,240.27425,1.2,1.495473977,0.716733896,2.462140102,3.530134131,19.30637944,6,0.5,0.192240888,0.24014274,0.969725204,1.595914545,4.45158782,6,0.8,0.023029367,1.099659311,4.633863663,6.678894903,20.58390376,6
2011-06-09,19.04166667,2.870220238,106.4571286,5.677028986,240.247,0.0,3.093994368,2.365153006,1.363759468,7.41268939,10.10023132,0,0.0,0.259571097,5.592080459,7.74568668,5.342309712,4.493588335,0,0.0,0.700126153,4.246055362,2.432743053,0.0,6.332001654,0
2011-06-10,19.43695652,3.000527607,107.3934865,5.771202703,240.1657143,1.7,1.964257507,3.294215067,0.0,0.51929334,4.072713681,6,0.4,1.283167526,3.178840044,0.2610594,0.960689094,5.038074171,6,1.2,3.618373531,0.0,0.913533677,0.0,0.0,6
2011-06-11,19.89038462,3.001404255,107.5143188,5.810305556,240.057,2.5,0.0,0.001789778,0.009018345,1.751978411,7.472994926,6,5.0,7.980307613,0.127939157,0.0,7.686328172,7.537684011,6,4.3,2.424466842,0.847756074,1.367151319,5.620419158,6.494930143,6
2011-06-12,21.31621622,2.905089286,107.9584286,5.945342466,239.9484,0.0,0.0,0.132725831,0.838282154,0.971028246,0.515894162,0,0.0,0.522654591,0.470299552,0.0,12.69903883,12.41523444,0,0.0,1.262662113,2.589921443,0.844960214,3.316274148,18.70459161,0
2011-06-13,19.68305085,2.845119318,107.3288873,5.909894737,239.846,0.2,0.0,0.974017641,15.15852139,9.511030542,7.915749797,6,0.6,0.071836432,0.54711198,3.665264543,5.809702345,0.0,6,2.5,0.492997335,0.0,4.092886674,17.53200557,6.986775428,6
2011-06-14,19.8442623,2.856459302,107.3589437,6.126189189,239.731,0.0,0.280645875,8.363973442,4.908251521,0.668045777,1.149976441,0,0.0,0.674823754,0.0,5.176618628,1.201454091,0.767781724,0,0.0,0.194485661,12.90711262,0.0,0.744452007,2.386151636,0
2011-06-15,19.24722222,2.842611111,107.1084795,5.888315789,239.6285,0.8,7.877877151,8.465055225,2.633468748,14.34944328,17.44763127,6,0.8,0.0,3.88747032,4.611130725,8.44923543,3.67028799,6,0.5,3.767215504,5.934786983,0.0,11.18720377,18.36667559,6
2011-06-16,29.99677419,2.861382199,104.2471053,9.015717949,239.512,12.7,9.933675564,2.192066738,4.124841463,2.374416821,1.726714918,6,5.5,2.825868367,4.789925833,11.04874175,12.02121697,2.110484081,6,20.5,8.141415257,0.078448865,4.383814794,11.2194313,1.227000213,6
2011-06-17,20.31851852,2.813411348,101.583129,5.954111111,239.4025,0.8,1.175836264,3.306626402,1.511869107,3.855010011,3.241633648,6,1.2,7.777643257,11.9783828,6.13089097,4.732777911,9.701836767,6,0.7,6.7099509,11.12965822,14.26777673,4.694339363,3.420441641,6
2011-06-18,20.81428571,2.880961165,115.3770263,7.036782609,239.3178571,5.4,2.49500366,5.430559552,4.65784293,3.415896404,0.0,6,8.2,9.212378138,6.1913655,1.576232506,4.710972439,2.060706001,6,6.5,9.00939946,7.060742415,3.178052688,3.86706994,2.756263212,6
2011-06-19,20.03673469,2.726875,117.60725,6.091867647,239.245,0.9,4.823380454,0.99720587,10.08259657,8.125002785,0.0,6,12.4,6.52693585,2.612196281,9.831425924,3.545254854,0.0,6,12.4,8.016638241,4.392627883,5.518628923,2.519876893,0.0,6
2011-06-20,19.6974359,2.595058824,117.203,5.628985714,239.2216667,5.6,6.47396073,9.607428404,0.0,0.462171951,0.0,6,5.7,2.667478543,7.810202937,5.149207702,0.524929579,0.0,6,4.6,3.794542344,0.0,11.6777934,0.079053723,0.0,6
2011-06-21,20.56769231,2.470878049,116.7467115,6.934203704,239.2,1.2,4.075848465,2.523553671,3.201966508,2.05738305,1.347054299,6,1.3,11.5427102,5.259089083,9.264878956,12.79144242,0.654190636,6,2.5,13.36393864,0.0,6.53194259,4.007420571,0.0,6
2011-06-22,27.0884058,2.471193939,119.6450896,5.8885,239.2333333,12.9,6.646269628,1.76219588,4.72144973,1.810544469,0.0,6,8.8,7.373722678,6.185086027,5.918758354,8.975923368,0.0,6,20.7,8.411433752,3.494724254,6.23390781,4.295304188,1.082720424,6
2011-06-23,20.33428571,2.380486034,117.8457639,5.722409836,239.315,1.8,2.184437233,4.884663281,0.618769531,0.0,0.989163987,6,2.7,1.273415571,1.977212028,5.286766494,7.944231595,0.941710297,6,0.2,0.0,5.635143667,0.725056917,0.08225003,1.171992996,6
2011-06-24,20.74324324,2.33563125,117.2203973,6.12739726,239.315,3.2,7.048224348,2.228955519,0.0,0.0,1.499724021,6,10.0,9.845216188,0.540423137,0.0,1.911991521,2.015901194,6,4.7,6.424259493,5.516818742,0.0,1.927062196,1.745595401,6
