DATE,Target WL,BRWL1,LaRWL1,LRWL1,WTDWL2,C1RS,C1RS1,C1RS2,C1RS3,C1RS7,C1RS14,C1RSF,C2RS,C2RS1,C2RS2,C2RS3,C2RS7,C2RS14,C2RSF,C3RS,C3RS1,C3RS2,C3RS3,C3RS7,C3RS14,C3RSF
09-10-2008,54.99639175,11.89558163,135.6089552,,246.9396667,0,0,0,0,1.432185457,0,0,0,0.153879018,0.109220869,0,0.671653589,0.180220643,0,0,0,0,0,4.384826485,0,0
10-10-2008,47.28895028,10.3902549,129.7792453,6.55,246.8896667,0,0,0,0.413283383,5.416908042,0,6,0.1,0.022483331,0,0,0,1.41769845,6,0,0,0,0.880823837,3.014544864,1.665182077,0
11-10-2008,41.43333333,8.917117117,125.2424242,6.1,246.821,0,0,3.217246316,0.977932647,0,0,0,0,0,0,1.84526677,0.188027425,0,0,0,0,0.421650061,2.357993459,0,0,0
12-10-2008,34.97259259,7.235413793,121.2478261,6.35,,0,2.333753539,0.645597517,0,6.859573711,11.59044307,6,0,1.511933132,5.071672672,1.602930994,13.10248789,12.20532468,0,0,2.483511894,1.050864131,9.609817775,16.80416758,0,0
13-10-2008,32.43134328,6.673284314,118.9125,6.541666667,246.811,4.2,0.669117748,3.312345709,8.947027148,1.228193881,2.190873004,6,4.5,3.039090754,5.080285004,11.88992589,9.162731669,0,6,3.1,0.885896813,17.12504032,12.3591382,5.237442343,2.115998061,6
14-10-2008,32.0546875,6.027258824,117.9205128,7,246.805,0,3.292868329,4.563549371,2.153396756,0,1.331632133,0,0.2,12.79741961,9.549528456,0,1.124260077,1.758509952,6,0,1.78494333,8.00488801,0,4.366148553,5.537273307,0
15-10-2008,37.10414634,5.780153846,118.1852941,14.35,246.7843333,8.7,8.095857332,0.705027674,0,0,0,6,12.8,14.72273303,2.448630326,0,0,0,6,14.1,4.37505849,4.580000827,0,0,0,6
16-10-2008,38.97297297,7.03676,121.4307692,12.3375,246.775,1.8,1.079240342,0,0,0,0.432439987,6,7.7,6.448726086,0,0,0,0,8,5.1,1.082560266,0,0,0,0.605712818,6
17-10-2008,31.95,5.793056604,117.4131579,,246.7996667,0,0,0,0,0.877965051,2.360960752,0,0,0,0,0,1.207643852,1.295827242,0,0,0,0,0,0.714252239,1.394827327,0
18-10-2008,31.9173913,5.915256757,118.6342105,6.65,246.7725,0,0,0,1.770419324,0,1.430674576,0,0,0,0,5.156110502,0.5795925,0.649978065,0,0,0,0,0,4.913689418,0,0
19-10-2008,29.86833333,5.176676923,115.7651163,6.75,246.75,0,0,0,3.612896847,9.831001296,5.682029401,0,0,0,4.326802509,2.199122306,3.654728023,17.85239294,0,0,0,3.464533439,0.553518126,11.05354977,12.74264787,0
20-10-2008,26.57903226,4.149079365,113.668,5.95,246.7475,0,1.462443114,1.043152773,0,0.284727681,3.396886269,0,0,2.866582748,0.545429388,0,0,0,0,0,1.036899074,1.980415086,0,3.854169614,3.354655023,0
21-10-2008,27.20428571,4.288807018,113.2773333,7.933333333,246.773,3.2,3.528145736,0,0.609633536,1.46484089,0.025997824,6,4.4,3.578640027,0,2.52817697,1.371610489,0.093817206,6,3.8,0,0,0.942573372,0.244803222,0.0098518,6
22-10-2008,27.14266667,4.556190476,114.4213592,6.3,246.791,0,0,0,0.835561703,0,0,0,0,0,2.324593664,0,0,0.025769809,0,0,0,0.801732981,1.165145992,0,0,0
23-10-2008,25.79054054,3.745315436,112.50375,5.9,246.7835,0,0.424860164,5.369600004,7.481530127,6.97274135,0.062045386,0,0,0,1.839741029,17.40225557,14.7071336,0.009161762,0,0,1.170345661,1.39509185,16.93646225,9.140373504,0.619707338,0
24-10-2008,24.1031746,3.464269231,111.0864407,,246.769,2.4,1.311051488,9.931043125,11.29655381,2.274204198,0.308228391,6,2.4,0.633031677,18.24565037,3.674121944,0.348205709,0.019619572,6,1.3,1.151195007,4.298927418,9.476490598,2.191488161,0.596245814,6
25-10-2008,24.15208333,3.272691729,110.8282051,,246.7385,0,0,12.15511544,1.634436379,0.787468401,3.070160595,0,0,12.21249937,3.366954928,0.164835168,1.800840697,1.669561317,0,0,10.83527763,1.737052796,2.38159873,0,1.532733434,0
26-10-2008,26.11311475,3.140353982,110.1727273,11.055,246.70825,14.4,13.28001773,4.012793557,0.127615785,0,0,6,19.2,10.31607274,0.041008924,0.092337045,0,5.665912346,6,17.6,15.60116795,5.065843599,0.059795206,0,0,6
27-10-2008,38.89,5.714598361,117.7225806,12.6,246.7543333,3.1,2.839605559,0.108386475,0.366101542,0.124875984,0,6,0,0.065703972,0.010357434,0,0,7.629140578,0,4.6,0.104781619,0.133882215,0.839777372,0,12.06707139,6
28-10-2008,37.21184211,7.11675,122.4892857,8.2,246.8,0.1,0.1066343,0.594922285,1.223154992,0,2.534157864,6,0.1,0,0,0.869853807,0,0.753989269,6,0.1,0.073576027,0,1.264995995,0.237384302,4.004890143,6
29-10-2008,33.92739726,6.1120625,118.8833333,7.4,246.806,0,0.345862668,0,1.919081827,2.414262041,0.059558128,0,0,0,0.353904929,1.468764044,0.913666777,0.256472215,0,0,0,1.187259083,1.207368647,2.87312109,0,0
30-10-2008,33.08309859,5.92637,119.3090909,,,0.6,1.226485367,2.480078564,1.390528589,0,0,4,0,0.927418385,1.106085424,2.243854489,0.074150742,0.058851407,0,1,1.18963307,2.83005182,1.164279192,0,0,6
31-10-2008,33.55555556,5.778854962,120.2214286,,246.829,2,2.822673094,2.057170744,0,0,0.355727208,4,0.8,1.145262695,0,0,0,0,6,1.4,2.604979332,2.449031154,0,0.029672217,0.970549314,4
01-11-2008,35.0369863,5.919015094,120.7428571,8.66,246.796,3,0.778858709,0,0,2.518312563,2.090704751,4,1.8,0.843938523,0,0,0.182091275,0,6,3,1.963429374,0,0,0.705655878,1.898313692,4
02-11-2008,31.48,5.371574144,118.3141026,7.3,246.728,0,0,0,0.041115062,5.20953658,7.271091323,0,0,0,0,0.175008042,11.85838115,0,0,0,0,0,0,16.45949176,4.09364115,0
03-11-2008,28.259375,4.560007605,115.9612903,,246.699,0,0,0.026821316,0.069557484,0,0,0,0,0,0.099487903,0.055293021,7.488165744,3.261357136,0,0,0,0,0,5.785780166,0,0
04-11-2008,25.63548387,3.767055762,112.7079365,6.3,246.681,0,0.08518013,0.0002891,0.11887604,0,2.891974601,0,0,0.223792463,0.130141307,0.102259011,0,0.94916486,0,0,0,0,0.249659351,0.481570899,4.655848283,0
05-11-2008,24.76956522,3.564549618,112.0173077,6.7,246.681,0.2,0.035025435,0.019811076,1.683860778,1.375498174,1.26074894,4,0.2,0.139640195,0,0.559994839,0.064517274,3.399815971,6,0,0,0.113808417,1.729854853,0.103298438,1.686085976,0
06-11-2008,24.86176471,3.554366142,111.772093,,246.691,0,0.072448739,1.633641944,2.561757135,3.587757383,0,0,0.1,0.052020579,0.434194748,0,5.008111572,7.617085584,6,0,0,0,8.581174119,11.51954666,5.628857772,0
07-11-2008,24.68970588,3.591307393,111.7189655,,,0.1,2.273065356,6.316177402,0.146069812,1.369972157,2.640963145,6,0,0.940764225,8.598127445,11.17575016,8.07093225,0,0,0.2,0.652791233,5.94203692,9.653103749,0,0.153824524,6
08-11-2008,25.14468085,3.706746094,111.7857143,,246.69,2.1,1.992114087,0,0,2.760946526,1.877168103,6,0.8,24.73660378,10.25332138,0,6.131565391,0,6,1.7,0,10.02421064,2.86231628,3.677184398,1.190093103,6
09-11-2008,30.0483871,4.246254682,114.0289855,11.06,246.68325,6.4,3.358788612,2.259625156,5.283187101,3.040251184,6.519068852,6,13.6,11.28562747,12.39900035,1.659059064,0,3.688274261,6,10.1,9.66122994,8.091136701,0,0.529649309,5.564552212,6
10-11-2008,36.9,4.666163793,116.8383562,11.44166667,246.721,0,1.505929054,3.763065618,0,0,2.353811363,6,10.9,6.488628438,0.720411644,0,1.544140842,3.131987927,6,8.8,8.790379305,8.905236098,0,0,2.617550507,6
11-11-2008,37.31428571,5.510736842,119.1574074,11.91666667,246.726,4.3,2.380053253,0,0.371967459,2.183165426,0,6,1.9,1.068292505,0,0.327253563,0,0,6,5.3,6.739538509,0,0.20687111,3.04081007,1.910096708,6
12-11-2008,37.31034483,5.942146067,122.4116279,7.2,246.744,0,0,0.567012644,2.153891598,2.217824941,2.451616398,0,0,0,1.395186625,5.951753505,5.749091369,3.452436025,0,0,0,0.453539148,1.764258148,2.173522199,1.561256265,6
13-11-2008,36.61538462,5.85861157,121.9790698,,246.762,0,0.44081404,2.134519394,2.297904842,0,6.233068542,0,0,0,6.501325506,3.253807862,7.325784051,10.68439841,0,0,0.832670658,1.421201226,1.284800127,6.266412747,15.88967352,0
14-11-2008,32.45,5.29045679,118.54,,,1.1,1.710117798,2.170092454,0.606198785,7.669424585,5.719040237,6,2.7,3.592644049,5.096733256,1.350118146,10.53215142,10.59369422,6,1,0.503794457,1.712845835,0.276723473,13.9887698,10.31523041,6
15-11-2008,33.375,5.239122807,119.2842105,7.6,,2.3,2.230906126,1.737908291,0,3.265427906,0.286241666,4,5.8,5.083093404,1.167087926,0.249427387,0,0,6,2,0.88080536,0.655752819,1.608132419,1.100080018,0.061909623,6
16-11-2008,32.55,4.800070175,117.8615385,8.4,246.791,2,1.61159974,1.535439025,2.107661119,5.260046882,5.93594526,6,0,2.784430888,1.751443997,0,6.205838398,0,0,0.7,0,4.238683133,2.538595588,2.406898834,3.128867935,6
17-11-2008,30.5,4.74975,117.7666667,6.7,246.777,0,1.909806681,2.07720774,7.382304779,7.014040855,3.157679859,0,2.8,2.198673692,1.654632438,21.8813459,1.984522946,0,6,0,1.058650779,3.052205757,12.4544843,1.895520779,4.231970604,0
18-11-2008,29.75492958,4.113730769,115.1638889,8.366666667,246.7485,2.9,1.85604232,9.034859264,7.055781223,5.681825074,10.8064931,6,0,4.170855267,13.70842679,18.95737413,3.866847947,0,0,2.3,2.225482291,9.547460711,13.42193229,4.895117358,13.40535399,6
19-11-2008,28.38142857,4.563560345,115.106383,6.9,246.731,1.9,16.25152505,9.328266877,9.629727024,0.966337173,2.521277241,4,5.7,10.95280656,15.66334344,2.417374581,0.88408731,3.639679854,6,2.7,3.306549827,13.83182841,8.706223993,0.962468716,0.752164913,6
20-11-2008,33.50163934,4.909539063,118.8675676,10.70588235,246.741,12.3,12.37529368,3.119471032,2.349477831,2.862594703,0,6,21.8,18.54053186,7.689903445,3.547535767,6.745464858,3.217224445,6,13,14.6427596,3.69254287,4.078883438,1.699077438,5.878330672,6
21-11-2008,62.44615385,11.000175,140.8392157,14.32857143,246.8163,7.3,6.931733919,4.454755079,7.445670027,3.513042716,2.045916325,8,13.1,6.567325601,5.493197954,8.411207981,0.980605939,0,8,15.6,3.928543923,5.217596561,6.385216287,5.557751868,4.131471231,8
22-11-2008,82.33074359,14.900715,154.117284,10.6,246.7036667,0.9,1.65205406,6.471690502,0,0,2.51229309,8,0.9,2.892020989,8.74075183,0,0,0,7,1,0,5.692394904,0,0,1.379186732,7
23-11-2008,66.5826087,11.82926316,141.6391753,9.7,246.601,7.9,7.787341564,3.304484328,0,1.4792225,2.673970485,8,11.5,9.588128064,3.958375669,0,2.854952923,0,8,5.2,5.452264721,6.491556525,0.23368376,0.797383127,0,8
24-11-2008,60.81304348,9.481299401,136.5085714,11.1,246.6296,5.9,1.057743348,1.060632682,1.137201903,0.617657537,0,8,5.3,5.216805847,0.969514314,1.12848448,0.609602731,0,8,6.3,2.234942209,0.471995885,0.164107882,0.506381758,0.307122105,8
25-11-2008,50.7,8.252735484,131.2946429,9.4,246.651,0,0.389857692,0.853274149,0,7.872932323,3.715743175,0,0,0,1.050241289,0.472857943,11.96216766,20.08058342,0,0,1.557873228,0.135252627,0,20.87909636,8.128244604,0
26-11-2008,48.58767123,7.688823864,129.6461538,9.9,246.626,1.1,0.890423425,0.961484034,0,2.026458164,1.042993563,6,1.1,1.010087425,0.160808747,0,3.549988004,0.839786237,6,0.8,0.611737221,0.154747232,0,1.772210403,2.167231863,6
27-11-2008,43.75909091,6.75041958,126.0882353,,246.6643333,0.7,0.799450692,0,4.577257472,3.528632254,3.58918677,6,1,1.328898862,0,0.947231561,3.957183422,0.000106665,6,0.3,0.202661267,0,0,5.847004931,2.717330273,6
28-11-2008,45.95762712,7.610028986,129.6463415,,246.769,0,0,3.47055644,0.356824514,5.168965257,12.07991226,0,0,0,2.146509272,2.432881369,6.333981079,3.471021424,0,0,0,0.160447546,3.17279399,4.629016183,12.22080121,0
29-11-2008,52.415625,9.014216561,133.3054054,,246.8156,0,4.599889595,2.384087745,12.45870173,14.51685193,6.886698916,0,0,1.213530913,2.532857292,12.09315672,29.32010079,0,0,0,0,0,16.74707922,9.125839019,1.584380423,0
30-11-2008,54.78026316,9.461115607,134.6803279,8.675,246.7535,3.6,0.013274388,1.992517818,15.31037113,1.076190247,0,8,3.3,1.637808792,24.24299692,13.02648137,2.889313507,0,8,3,0.990507049,0,0,0,0.006914454,8
01-12-2008,45.18133333,7.4245,129.0266667,,246.651,0,0,1.491070017,3.159962795,5.784068689,0,0,0.6,24.3302665,13.11511796,5.733972761,2.029660067,0,6,0.5,0,8.008437419,2.442239896,1.57917571,0,6
02-12-2008,39.11125,6.12865896,123.9944444,9.288888889,246.6553333,18.4,20.39934255,2.405933019,9.267097898,8.811161458,1.563700095,8,23.2,24.42953937,5.787228376,14.01799293,17.49252601,1.704030984,8,18.1,17.88038147,3.272378393,9.392878676,7.868803405,2.131576213,8
03-12-2008,40.19859155,6.152417219,122.61,9.2,246.7033333,2.5,2.196136608,11.3557891,10.86183026,2.830649709,0,7,3.7,3.627900058,5.766619853,0,0.028275362,1.3988093,7,1.7,4.992434309,6.344013647,9.687438362,0.997201445,1.921900004,7
04-12-2008,44.3641791,6.520485294,124.2918919,11.66666667,246.711,6.3,10.70768911,9.088432081,7.197689116,0.344576388,5.301481302,8,6.6,12.55260593,9.4371646,0,0,0.39121734,8,6.3,3.659242801,8.41551233,0.060687118,0.110157195,0.010114486,6
05-12-2008,58.61204819,9.704893082,136.373913,13.72307692,246.7135,10.2,5.237644485,0.894511582,0.077778472,0,5.344042347,6,14.1,8.304575401,0,0,0,12.83713208,6,9.1,3.931967439,1.63686286,0.059506513,0,4.999386567,6
06-12-2008,86.0308642,15.90306358,159.7511905,14.06666667,246.741,5,3.78283097,0,1.977012527,7.171038274,9.893345783,6,0,0,0,2.405423617,2.791410124,14.40291349,0,1.7,2.224439412,0.082218653,2.317875075,3.136311316,3.856076422,6
07-12-2008,86.01184211,15.05128571,156.3478992,10.9,246.6296667,0.3,0.126891659,3.698122497,3.578607984,0.081503313,7.942114813,6,0,0,0,2.285007708,0.49659224,6.011634708,0,0.1,0.049259769,0.664461098,2.655992954,0.174324741,0,6
08-12-2008,67.08783784,11.76532941,144.3833333,10.875,246.565,0,2.270024228,0.530591403,0.152395126,0,0.425841452,0,0,2.835276484,1.930828587,0.894796133,0,1.224182005,0,0,2.330244073,1.048063075,0.103183631,0,3.882911137,0
09-12-2008,55.09564615,8.928227273,133.8787234,,246.603,5,2.17887714,0,0,0,0,8,2.8,1.205568599,0.505498707,0,0.019331281,0.502468432,8,3.3,1.037470642,0.393664286,0,0,0.022448339,8
10-12-2008,46.89444444,8.545691489,128.6578947,9.366666667,246.681,0.1,0.104326652,0,0,1.750416776,1.424573688,6,0.9,0.307957429,0,0,1.445777908,0.68585867,7,0.2,0,0,0,1.375440691,3.06876567,8
11-12-2008,43.11857143,8.012741935,125.7633333,,246.701,0,0,0,0,4.721538275,4.686813375,0,0,0,0,0,9.132417944,3.356104819,0,0,0,0,0,0.949548161,2.318655679,0
12-12-2008,37.2390625,6.896265018,121.9090909,,246.711,0,0,0,0,1.538996416,0.548111944,0,0,0,0,0,16.99284514,11.61629114,0,0,0,0,0,10.36380031,0,0
13-12-2008,33.92909091,5.919181818,119.9210526,,246.6855,0,0,0,0,0.7698018,13.09515682,0,0,0,0,0.476020672,9.28905383,6.262378057,0,0,0,0,0,0,8.919709701,0
14-12-2008,31.07021277,5.05059,118.3021277,7.75,246.675,0,0,0,3.777911359,13.16676891,14.78553693,0,0,0,1.091687383,1.190707184,8.66166317,2.210121587,0,0,0,0,0,3.08739665,11.60880456,0
15-12-2008,29.05535714,4.56137276,116.525,,246.656,0,0,0,3.613426156,2.438456174,1.60492218,0,0,1.627446749,1.277869439,5.774969476,2.615413946,0.026364066,0,0,0,1.892218786,2.284752775,2.658434628,1.423874899,0
16-12-2008,28.84090909,4.763678445,117.5357143,,246.5976667,0,2.818355837,4.158217667,7.914561937,13.15954867,0,0,1.2,0.749367487,4.63172249,6.759805534,13.16088814,0.475576645,6,0,2.426323671,2.142320763,6.028770913,4.40271661,0,0
17-12-2008,30.56111111,4.727042857,117.4333333,8,246.52075,3.5,3.611481832,6.218248085,13.69840332,5.840948913,0.035154546,6,1.9,0.895282402,10.93669191,21.13898222,18.14441678,0,6,2.2,2.322651923,10.88528873,10.45740481,7.29016749,0.019709739,6
18-12-2008,29.704,4.779726708,117.3,7.7,246.4443333,4,11.2692281,13.30957658,14.10782903,10.27705749,0.296386425,6,6,12.92646586,15.91077937,23.04185089,17.75128797,0,6,2.4,9.637249002,13.23430434,13.3810319,0,0,6
19-12-2008,33.0516129,5.009566787,117.8266667,11.46153846,246.353,11.2,10.84917978,13.90480299,6.169694476,1.135935736,0,6,15.2,17.00174939,23.99087876,7.743447619,2.124085649,0,6,10.4,12.7827061,13.69465014,10.59437502,0,0,6
20-12-2008,51.08781707,7.987060284,130.1983607,15.28421053,246.3335,13.9,14.0572303,6.387948528,1.709548177,0,0.065809778,6,22.5,19.68792743,2.220006254,0,0.313590993,0,6,13.7,13.7654921,9.54559762,0.881939161,0.047587783,0,6
21-12-2008,69.19605263,14.19205036,143.4940476,12.95,246.4443333,14.3,9.093121039,2.082972089,0.083391322,0.049367511,8.346907293,6,14,5.634763238,0.585840043,0.307323327,0,13.15077439,6,12.9,5.121823276,0.776166286,0.056857127,0,5.682630317,6
22-12-2008,83.27532468,18.56586316,152.7623377,15.22,246.4924286,2.5,0,0.071528013,0.080006054,0,0.386749616,6,1.4,0.783526175,0.198287134,0,0,0,6,2.7,3.095236339,0.026916044,0,0,0.280800014,6
23-12-2008,82.17733333,19.52829225,153.92,,246.3847778,0,0.081458696,0.029357619,0,0,0,6,0.4,0.36303277,0,0,0,0,6,0.1,0.061595867,0,0,0,0,6
24-12-2008,67.59220779,14.94293359,142.9666667,10.05,246.2276667,0.1,0.220573921,0,0,0,0.337303312,6,0,0,0,0,0,0,0,0,0,0,0,0,0.144204152,6
25-12-2008,57.9984127,12.67544981,137.2945652,,246.1736667,0,0,0,0,0,0.41977438,0,0,0,0,0,0,0,0,0,0,0,0,0.27963847,0.078922013,0
26-12-2008,49.02083333,11.00743929,132.0111111,,246.09575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-12-2008,36.36507937,5.925482143,120.8026316,8.2,246.0886667,0,0,0,0,0.099046967,0.069016319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-12-2008,33.40793651,5.602238596,119.7472222,,246.137,0,0,0,0,3.340119262,12.21427004,0,0,0,0,0,0,0,0,0,0,0,0.07017371,3.421507682,2.079714307,0
29-12-2008,28.75217391,4.334514493,114.0666667,,246.165,0,0,0,0.207379058,0.473328042,0.624223642,0,0,0,0,0,0.406341294,0,0,0,0,0.095089789,0.369579208,0.432621045,0.279571462,0
30-12-2008,24.98043478,3.862987342,109.62,7.4,246.197,0,0,0.037897211,0,0,0.822447106,0,0,0,0,0,0,1.118067395,0,0,0.051406614,0.126623194,0.25193467,0,1.949765876,0
31-12-2008,23.28387097,3.199645,109.0262,7.8725,246.213,0,0.130166898,0.339083072,0.005494238,0.199941545,0.797858068,0,0,0,0,0,0,0.911470333,0,0.1,0.228229493,0,0,0.470790899,0.918525141,7
01-01-2009,23.03947368,3.154103704,109.18,,246.221,0.3,0,0.074555147,2.064581998,5.843365946,0,7,0,0,0,0,0,0,7,0.3,0.243448778,0,3.411754913,4.03115707,0,7
02-01-2009,22.605,3.074819549,108.7428571,,246.221,0,0.077070124,12.40233849,9.35084495,0,0,0,0,0,5.844540545,10.59798126,0.764077005,0,0,0,0,0,7.231371718,0.586901134,0,0
03-01-2009,22.18222222,2.960696296,107.5769231,7.4,246.218,0.1,1.295348971,7.917974353,0.395834749,0,0.075271294,6,0,5.381406535,12.07696431,1.111407302,0,2.280771691,7,0,4.201606612,0,0.790897629,0,2.012644896,0
04-01-2009,22.3826087,3.046995,108.2659091,,246.199,7.7,3.182589539,0.192155828,0,0.360331208,6.218395923,7,10.8,3.048245671,0,0,0,0.501682281,7,8,8.682254241,0.51299939,0.07810574,0.343086681,1.898505864,7
05-01-2009,22.36956522,3.064227679,108.4895833,,246.165,0.6,0.705403928,0,0.400706605,0,3.099997332,7,1.1,1.108575138,0,0,0,5.210564688,7,0.5,0.372679335,0.078495798,0.083908065,0,5.19886217,7
06-01-2009,21.6804878,3.081887681,107.4482759,6.6,246.131,0,0,0.202567142,0,1.429857889,2.088658315,0,0,0,0,0,1.922334562,1.093730339,0,0,0.206850009,0.083754706,0,0.940898584,1.112043731,0
07-01-2009,21.57454545,3.467004464,108.828,7.1,246.102,0.4,0.005201907,0,0,0.485275065,0.867816496,7,0,0,0,0,0.703957179,1.139316756,7,0.4,0.266414241,0,0,0.689537483,0.28888354,7
08-01-2009,21.72796,3.630864979,107.91875,,246.058,0,0,0,0,0,0.964422889,0,0,0,0,0,0,0,0,0,0,0,0,0,5.498279567,0
09-01-2009,21.29777778,3.504546667,106.63125,6.7,246.0043333,0,0,0,0,0,10.08999067,0,0,0,0,0,0,13.94084221,0,0,0,0,0,0,9.124092665,0
10-01-2009,21.75471698,3.65308502,108.8758621,7.15,245.9343333,0,0,0,0,2.389992611,0.354669328,0,0,0,0,0,2.985333471,3.99881109,0,0,0,0,0.012295363,1.7689658,3.972636135,0
11-01-2009,21.364,3.516129167,107.3222222,7,245.856,0,0,2.27134762,2.382282856,0,0,0,0,0,0.685339568,1.568020307,5.041370999,13.04238439,0,0,0,1.167496903,2.53752537,7.595167494,3.776431444,0
12-01-2009,21.94097436,3.703848101,108.23125,7,245.7835,0,0.788170584,2.037634435,0.49827874,0,1.169195419,0,0,0.5813425,2.243290686,0.17940348,2.602629583,5.609055191,0,0,0,1.388019019,0.953983045,7.237701255,2.273031608,0
13-01-2009,22.88793103,3.725273109,108.2484848,8.1,245.721,2.6,2.276907339,1.398286984,0,0,0,6,2.7,2.243610961,0.455540981,0,0,0,6,2.2,1.524459916,0,0,0,0,6
14-01-2009,22.504,3.584157025,108.0275,8.4,245.656,1.6,0.21553732,0,2.601628674,1.77299989,0,6,1.7,0.30690358,0,3.565840765,1.487126208,0,6,0.9,1.072225416,0,0,1.975450721,0,6
15-01-2009,20.78596491,3.168082988,105.5608696,7.2,245.606,0,0,0.90515582,9.777078876,8.42440501,13.9434352,0,0,0,4.110552054,3.674544572,17.36871648,6.731397104,0,0,0,0,13.55527016,9.254981964,6.60636034,0
16-01-2009,21.36567164,3.508323944,106.8666667,,245.552,0,1.007068194,3.487085933,6.877198074,9.185931401,14.96775681,0,0,0.385060704,5.922431306,6.7,9.373118168,1.082006909,0,0,3.076170675,6.751900262,10.97928865,10.44857871,9.195895911,0
17-01-2009,23.25434783,3.610820084,108.6117647,11.71666667,245.481,2.2,8.151597436,6.608496619,0.75615534,0,0,6,3,3.119724108,6.7,8.0479578,0,0,6,3.8,10.85488385,8.46809053,8.83321692,0.040753446,0.078632139,6
18-01-2009,34.00810811,4.74743083,112.725,14.15555556,245.4685,7,6.747559131,8.884104466,0,0,0,6,6.7,6.7,3.094934007,0,0,0,6,11.4,9.330694679,0,0,0,0,6
19-01-2009,33.304,5.112509506,115.1128205,13.25333333,245.5868333,6.6,0,0,0,4.564331754,0,6,6.7,6.7118138,0,6.72342691,10.01981879,0.269429236,8,8.8,9.918023673,0,5.481713964,1.54917131,0,6
20-01-2009,35.85142857,5.895934211,118.3212121,11.8,245.7721111,0,0,6.369881026,12.24642176,5.399312894,0.760732919,0,0,0,0,16.12517032,3.146184484,0.51261235,0,0,0,3.645800267,12.07004837,19.09202545,0.449654894,0
21-01-2009,31.75396825,5.25341791,116.3904762,9.3,245.9196667,0,10.99371489,11.93112339,3.887123321,0,0.315702029,0,0,4.036182471,16.15347709,3.119685192,0,0.176649631,0,0,9.563210161,7.773431489,13.37688939,0.086507247,0.081988725,0
22-01-2009,32.67457627,5.021302128,114.9458333,10.74,246.0135,9.7,13.20325846,4.56211941,0,0,0.205707251,8,13.7,15.08422488,12.71576959,0,0,0.02494476,8,9.2,11.86308373,0,0.105145837,0,0.522520278,6
23-01-2009,70.76555556,13.26005323,143.5852632,16.37777778,246.3007273,16.5,1.407422916,0,0,0,0,6,19.8,15.2177795,0,0,0,0,6,18.5,5.774079381,0.071366023,0,0,0,6
24-01-2009,91.2025641,20.52608481,160.05,13.95,246.751,0,0,0,0,0,0.209536839,0,0,0,0,0,0,2.097654504,0,0.1,0.126735514,0,0,0,0,6
25-01-2009,81.74166667,18.26032601,155.1933333,,246.8765,0,0,0,0,0,0.169351603,0,0,0,0,0,0,0.380934861,0,0,0,0,0,0,0.545181626,0
26-01-2009,67.80428571,14.02136296,144.317,9.7,246.7145,0,0,0,0,0,0,0,0,0,0,0,0.165473999,17.92401949,0,0,0,0,0,0,16.48248511,0
27-01-2009,49.14305556,9.678574713,133.3981818,,246.661,0,0,0,0,0.487235881,7.585452872,0,0,0,0,0,0.416045222,26.49637426,0,0,0,0,0,0.646554487,0,0
28-01-2009,36.74444444,6.863262963,122.55,8.4,246.761,0,0,0,0,0.111755949,0.943029101,0,0,0,0,0,0.335414247,2.276893112,0,0,0,0,0,0.009003417,2.822992578,0
29-01-2009,32.98909091,5.97243083,118.75625,7.8,246.801,0,0,0,0,0,0.605219156,0,0,0,0,0,0.905181097,1.883784007,0,0,0,0,0,0.431619927,0.918372412,0
30-01-2009,29.92,5.489909091,117.4115385,,246.832,0,0,0,0,0,3.832631374,0,0,0,0,0,0.232172274,3.611008001,0,0,0,0,0,0,0.523851822,0
31-01-2009,28.56785714,5.412645522,116.2571429,7.5,,0,0,0,0,0.6,0.536938595,0,0,0,0.16011586,0.455029787,1.027829689,0.413932074,7,0,0,0,0.048949011,0.662719352,0.487067498,0
01-02-2009,26.57666667,5.004841727,113.70625,,246.851,0,0,0.637833734,0.550935947,0.431474299,9.122820702,0,0,0.100177565,0.732427917,0.543298908,0.545682568,4.724610803,0,0,0,0.544378306,0.5,0.5,5.17223691,0
02-02-2009,24.22444444,4.176011494,111.390625,,246.857,0,0.86022801,0.684276689,0.228341834,1.609607517,16.89423346,6,0.2,0.960976823,0.659926694,0.904627444,14.77174297,20.0750888,6,0,0,0.5,0.5,6.67667092,24.10376984,6
03-02-2009,22.57636364,3.773258993,108.5916667,7.3,246.872,0.6,0.578399068,0.290580113,0.309296954,18.20860523,10.07816049,8,0.7,0.30840192,1.068340076,0.662042806,6.79805972,0,8,0.5,0.5,0.5,0.105028735,3.718512799,14.34140053,8
04-02-2009,22.22352941,3.679477366,107.9090909,7.4,246.884,0.2,0.24129112,0,0.596341461,3.821806412,2.007885028,8,0.2,0.094772036,0.812931933,1.290124351,5.337881032,0.890427175,7,0.5,0.5,0.140961088,0.472396072,2.503143642,3.157736664,6
05-02-2009,22.12653061,3.561611814,107.8,,246.904,0.3,0.220491324,0.21040253,0.600047769,0.248778414,4.472760937,6,1,2.051100729,0.83109918,0.800700957,1.006409043,4.838547564,6,0.5,0.215365055,1.090342871,0.542329547,1.868584013,2.435271872,6
