phenomenon time,result
2017-03-05T06:00:00Z,271.51
2017-03-06T06:00:00Z,271.49
2017-03-07T06:00:00Z,271.5
2017-03-08T06:00:00Z,271.52
2017-03-09T06:00:00Z,271.54
2017-03-10T06:00:00Z,271.53
2017-03-11T06:00:00Z,271.53
2017-03-12T06:00:00Z,271.54
2017-03-13T06:00:00Z,271.49
2017-03-14T06:00:00Z,271.46
2017-03-15T06:00:00Z,271.41
2017-03-16T06:00:00Z,271.36
2017-03-17T06:00:00Z,271.31
2017-03-18T06:00:00Z,271.25
2017-03-19T06:00:00Z,271.27
2017-03-20T06:00:00Z,271.3
2017-03-21T06:00:00Z,271.34
2017-03-22T06:00:00Z,271.35
2017-03-23T06:00:00Z,271.35
2017-03-24T06:00:00Z,271.34
2017-03-26T06:00:00Z,271.28
2017-03-27T06:00:00Z,271.24
2017-03-28T06:00:00Z,271.18
2017-03-29T06:00:00Z,271.1
2017-03-30T06:00:00Z,271.02
2017-03-31T06:00:00Z,270.95
2017-04-01T06:00:00Z,270.85
2017-04-02T06:00:00Z,270.77
2017-04-03T06:00:00Z,270.68
2017-04-04T06:00:00Z,270.58
2017-04-05T06:00:00Z,270.49
2017-04-06T06:00:00Z,270.39
2017-04-08T06:00:00Z,270.19
2017-04-09T06:00:00Z,270.1
2017-04-10T06:00:00Z,270.03
2017-04-11T06:00:00Z,269.95
2017-04-12T06:00:00Z,269.87
2017-04-13T06:00:00Z,269.79
2017-04-14T06:00:00Z,269.7
2017-04-16T06:00:00Z,269.56
2017-04-17T06:00:00Z,269.48
2017-04-18T06:00:00Z,269.42
2017-04-19T06:00:00Z,269.35
2017-04-20T06:00:00Z,269.27
2017-04-22T06:00:00Z,269.03
2017-04-23T06:00:00Z,268.94
2017-04-24T06:00:00Z,268.84
2017-04-25T06:00:00Z,268.73
2017-04-26T06:00:00Z,268.63
2017-04-27T06:00:00Z,268.51
2017-04-28T06:00:00Z,268.41
2017-04-30T06:00:00Z,268.23
2017-05-01T06:00:00Z,268.13
2017-05-02T06:00:00Z,268.05
2017-05-03T06:00:00Z,267.98
2017-05-05T06:00:00Z,267.78
2017-05-06T06:00:00Z,267.79
2017-05-07T06:00:00Z,267.82
2017-05-08T06:00:00Z,267.84
2017-05-09T06:00:00Z,267.85
2017-05-10T06:00:00Z,267.87
2017-05-11T06:00:00Z,267.89
2017-05-12T06:00:00Z,267.91
2017-05-14T06:00:00Z,267.97
2017-05-15T06:00:00Z,267.99
2017-05-16T06:00:00Z,268.1
2017-05-17T06:00:00Z,268.21
2017-05-18T06:00:00Z,268.33
2017-05-19T06:00:00Z,268.45
2017-05-20T06:00:00Z,268.59
2017-05-21T06:00:00Z,268.7
2017-05-22T06:00:00Z,268.81
2017-05-23T06:00:00Z,268.92
2017-05-24T06:00:00Z,269.03
2017-05-25T06:00:00Z,269.22
2017-05-26T06:00:00Z,269.25
2017-05-27T06:00:00Z,269.35
2017-05-28T06:00:00Z,269.46
2017-05-29T06:00:00Z,269.56
2017-05-30T06:00:00Z,269.67
2017-05-31T06:00:00Z,269.76
2017-06-01T06:00:00Z,269.86
2017-06-02T06:00:00Z,269.95
2017-06-03T06:00:00Z,269.96
2017-06-05T06:00:00Z,269.98
2017-06-07T06:00:00Z,269.98
2017-06-08T06:00:00Z,269.97
2017-06-09T06:00:00Z,269.97
2017-06-10T06:00:00Z,269.98
2017-06-16T06:00:00Z,269.98
2017-06-17T06:00:00Z,269.99
2017-06-19T06:00:00Z,269.99
2017-06-20T06:00:00Z,269.97
2017-06-21T06:00:00Z,269.92
2017-06-22T06:00:00Z,269.89
2017-06-23T06:00:00Z,269.89
2017-06-24T06:00:00Z,269.86
2017-06-26T06:00:00Z,269.82
2017-06-27T06:00:00Z,269.79
2017-06-28T06:00:00Z,269.77
2017-06-29T06:00:00Z,269.76
2017-07-01T06:00:00Z,269.7
2017-07-02T06:00:00Z,269.7
2017-07-03T06:00:00Z,269.68
2017-07-04T06:00:00Z,269.65
2017-07-05T06:00:00Z,269.63
2017-07-06T06:00:00Z,269.61
2017-07-08T06:00:00Z,269.57
2017-07-09T06:00:00Z,269.54
2017-07-10T06:00:00Z,269.52
2017-07-12T06:00:00Z,269.48
2017-07-13T06:00:00Z,269.49
2017-07-14T06:00:00Z,269.46
2017-07-16T06:00:00Z,269.42
2017-07-17T06:00:00Z,269.39
2017-07-18T06:00:00Z,269.38
2017-07-19T06:00:00Z,269.35
2017-07-20T06:00:00Z,269.35
2017-07-21T06:00:00Z,269.34
2017-07-22T06:00:00Z,269.33
2017-07-23T06:00:00Z,269.31
2017-07-24T06:00:00Z,269.3
2017-07-25T06:00:00Z,269.29
2017-07-26T06:00:00Z,269.31
2017-07-27T06:00:00Z,269.32
2017-07-28T06:00:00Z,269.3
2017-07-29T06:00:00Z,269.28
2017-07-30T06:00:00Z,269.29
2017-07-31T06:00:00Z,269.27
2017-08-01T06:00:00Z,269.25
2017-08-02T06:00:00Z,269.24
2017-08-04T06:00:00Z,269.2
2017-08-05T06:00:00Z,269.2
2017-08-06T06:00:00Z,269.0
2017-08-07T06:00:00Z,269.19
2017-08-08T06:00:00Z,269.18
2017-08-09T06:00:00Z,269.17
2017-08-10T06:00:00Z,269.16
2017-08-11T06:00:00Z,269.17
2017-08-14T06:00:00Z,269.17
2017-08-15T06:00:00Z,269.18
2017-08-16T06:00:00Z,269.26
2017-08-17T06:00:00Z,269.41
2017-08-18T06:00:00Z,269.43
2017-08-20T06:00:00Z,269.43
2017-08-21T06:00:00Z,269.41
2017-08-22T06:00:00Z,269.4
2017-08-23T06:00:00Z,269.39
2017-08-24T06:00:00Z,269.38
2017-08-25T06:00:00Z,269.37
2017-08-26T06:00:00Z,269.36
2017-08-27T06:00:00Z,269.35
2017-08-28T06:00:00Z,269.34
2017-08-29T06:00:00Z,269.33
2017-08-30T06:00:00Z,269.31
2017-08-31T06:00:00Z,269.31
2017-09-01T06:00:00Z,269.3
2017-09-02T06:00:00Z,269.3
2017-09-03T06:00:00Z,269.29
2017-09-04T06:00:00Z,269.29
2017-09-05T06:00:00Z,269.27
2017-09-06T06:00:00Z,269.26
2017-09-07T06:00:00Z,269.25
2017-09-08T06:00:00Z,269.24
2017-09-09T06:00:00Z,269.26
2017-09-10T06:00:00Z,269.3
2017-09-11T06:00:00Z,269.34
2017-09-12T06:00:00Z,269.36
2017-09-14T06:00:00Z,269.44
2017-09-15T06:00:00Z,269.55
2017-09-16T06:00:00Z,269.71
2017-09-17T06:00:00Z,269.82
2017-09-18T06:00:00Z,269.89
2017-09-19T06:00:00Z,269.96
2017-09-20T06:00:00Z,270.01
2017-09-21T06:00:00Z,270.04
2017-09-22T06:00:00Z,270.06
2017-09-23T06:00:00Z,270.09
2017-09-24T06:00:00Z,270.1
2017-09-25T06:00:00Z,270.11
2017-09-28T06:00:00Z,270.14
2017-09-29T06:00:00Z,270.13
2017-09-30T06:00:00Z,270.14
2017-10-01T06:00:00Z,270.15
2017-10-02T06:00:00Z,270.15
2017-10-03T06:00:00Z,270.17
2017-10-04T06:00:00Z,270.18
2017-10-05T06:00:00Z,270.2
2017-10-06T06:00:00Z,270.24
2017-10-07T06:00:00Z,270.28
2017-10-08T06:00:00Z,270.39
2017-10-09T06:00:00Z,270.53
2017-10-10T06:00:00Z,270.64
2017-10-11T06:00:00Z,270.72
2017-10-12T06:00:00Z,270.76
2017-10-13T06:00:00Z,270.8
2017-10-14T06:00:00Z,270.82
2017-10-15T06:00:00Z,270.85
2017-10-18T06:00:00Z,270.85
2017-10-19T06:00:00Z,270.86
2017-10-20T06:00:00Z,270.86
2017-10-23T06:00:00Z,270.89
2017-10-24T06:00:00Z,270.9
2017-10-25T06:00:00Z,270.92
2017-10-27T06:00:00Z,270.96
2017-10-28T06:00:00Z,270.98
2017-10-29T06:00:00Z,271.01
2017-10-30T06:00:00Z,271.05
2017-10-31T06:00:00Z,271.18
2017-11-01T06:00:00Z,271.18
2017-11-02T06:00:00Z,271.17
2017-11-03T06:00:00Z,271.19
2017-11-04T06:00:00Z,271.2
2017-11-06T06:00:00Z,271.24
2017-11-08T06:00:00Z,271.24
2017-11-10T06:00:00Z,271.26
2017-11-11T06:00:00Z,271.27
2017-11-12T06:00:00Z,271.28
2017-11-13T06:00:00Z,271.3
2017-11-15T06:00:00Z,271.32
2017-11-16T06:00:00Z,271.34
2017-11-17T06:00:00Z,271.35
2017-11-18T06:00:00Z,271.35
2017-11-19T06:00:00Z,271.38
2017-11-20T06:00:00Z,271.38
2017-11-21T06:00:00Z,271.43
2017-11-22T06:00:00Z,271.53
2017-11-25T06:00:00Z,271.53
2017-11-26T06:00:00Z,271.51
2017-11-27T06:00:00Z,271.49
2017-11-28T06:00:00Z,271.52
2017-11-29T06:00:00Z,271.53
2017-11-30T06:00:00Z,271.51
2017-12-01T06:00:00Z,271.49
2017-12-02T06:00:00Z,271.44
2017-12-03T06:00:00Z,271.38
2017-12-04T06:00:00Z,271.34
2017-12-05T06:00:00Z,271.35
2017-12-06T06:00:00Z,271.35
2017-12-07T06:00:00Z,271.36
2017-12-08T06:00:00Z,271.39
2017-12-09T06:00:00Z,271.43
2017-12-10T06:00:00Z,271.45
2017-12-11T06:00:00Z,271.46
2017-12-12T06:00:00Z,271.45
2017-12-14T06:00:00Z,271.51
2017-12-15T06:00:00Z,271.43
2017-12-16T06:00:00Z,271.41
2017-12-17T06:00:00Z,271.4
2017-12-18T06:00:00Z,271.37
2017-12-19T06:00:00Z,271.31
2017-12-20T06:00:00Z,271.31
2017-12-21T06:00:00Z,271.37
2017-12-22T06:00:00Z,271.46
2017-12-23T06:00:00Z,271.4
2017-12-24T06:00:00Z,271.38
2017-12-25T06:00:00Z,271.22
2017-12-26T06:00:00Z,271.29
2017-12-27T06:00:00Z,271.36
2017-12-28T06:00:00Z,271.29
2017-12-29T06:00:00Z,271.29
2017-12-30T06:00:00Z,271.3
2017-12-31T06:00:00Z,271.35
2018-01-01T05:59:50Z,271.44
2018-01-03T06:00:00Z,271.44
2018-01-04T06:00:00Z,271.51
2018-01-05T06:00:00Z,271.4
2018-01-06T06:00:00Z,271.33
2018-01-07T06:00:00Z,271.37
2018-01-08T06:00:00Z,271.34
2018-01-09T06:00:00Z,271.37
2018-01-10T06:00:00Z,271.39
2018-01-11T06:00:00Z,271.42
2018-01-13T06:00:00Z,271.46
2018-01-15T06:00:00Z,271.48
2018-01-16T06:00:00Z,271.52
2018-01-17T06:00:00Z,271.52
2018-01-18T06:00:00Z,271.53
2018-01-19T06:00:00Z,271.55
2018-01-20T06:00:00Z,271.55
2018-01-21T06:00:00Z,271.54
2018-01-22T06:00:00Z,271.53
2018-01-24T06:00:00Z,271.53
2018-01-25T06:00:00Z,271.5
2018-01-26T06:00:00Z,271.49
2018-01-27T06:00:00Z,271.48
2018-01-28T06:00:00Z,271.48
2018-01-29T06:00:00Z,271.44
2018-01-30T06:00:00Z,271.41
2018-01-31T06:00:00Z,271.39
2018-02-01T06:00:00Z,271.44
2018-02-02T06:00:00Z,271.52
2018-02-03T06:00:00Z,271.49
2018-02-04T06:00:00Z,271.52
2018-02-05T06:00:00Z,271.5
2018-02-06T06:00:00Z,271.46
2018-02-07T06:00:00Z,271.41
2018-02-08T06:00:00Z,271.36
2018-02-09T06:00:00Z,271.3
2018-02-10T06:00:00Z,271.23
2018-02-11T06:00:00Z,271.2
2018-02-12T06:00:00Z,271.16
2018-02-15T06:00:00Z,270.98
2018-02-16T06:00:00Z,270.91
2018-02-17T06:00:00Z,270.82
2018-02-18T06:00:00Z,270.74
2018-02-19T06:00:00Z,270.65
2018-02-20T06:00:00Z,270.57
2018-02-21T06:00:00Z,270.6
2018-02-22T06:00:00Z,270.68
2018-02-23T06:00:00Z,270.77
2018-02-24T06:00:00Z,270.78
2018-02-25T06:00:00Z,270.77
2018-02-26T06:00:00Z,270.75
2018-02-27T06:00:00Z,270.74
2018-03-01T06:00:00Z,270.68
2018-03-02T06:00:00Z,270.7
2018-03-03T06:00:00Z,270.7
2018-03-04T06:00:00Z,270.71
2018-03-05T06:00:00Z,270.73
2018-03-06T06:00:00Z,270.74
2018-03-07T06:00:00Z,270.77
2018-03-08T06:00:00Z,270.79
2018-03-09T06:00:00Z,270.82
2018-03-10T06:00:00Z,270.84
2018-03-12T06:00:00Z,270.92
2018-03-13T06:00:00Z,270.96
2018-03-14T06:00:00Z,271.08
2018-03-15T06:00:00Z,271.22
2018-03-16T06:00:00Z,271.33
2018-03-17T06:00:00Z,271.42
2018-03-18T06:00:00Z,271.47
2018-03-19T06:00:00Z,271.51
2018-03-20T06:00:00Z,271.48
2018-03-21T06:00:00Z,271.4
2018-03-22T06:00:00Z,271.41
2018-03-26T06:00:00Z,271.41
2018-03-27T06:00:00Z,271.42
2018-03-28T06:00:00Z,271.45
2018-03-29T06:00:00Z,271.45
2018-03-31T06:00:00Z,271.49
2018-04-01T06:00:00Z,271.52
2018-04-02T06:00:00Z,271.53
2018-04-10T06:00:00Z,271.53
2018-04-11T06:00:00Z,271.45
2018-04-12T06:00:00Z,271.54
2018-04-13T06:00:00Z,271.51
2018-04-14T06:00:00Z,271.53
2018-04-15T06:00:00Z,271.54
2018-04-16T06:00:00Z,271.51
2018-04-17T06:00:00Z,271.51
2018-04-18T06:00:00Z,271.48
2018-04-19T06:00:00Z,271.48
2018-04-20T06:00:00Z,271.46
2018-04-21T06:00:00Z,271.46
2018-04-22T06:00:00Z,271.45
2018-04-23T06:00:00Z,271.47
2018-04-24T06:00:00Z,271.48
2018-04-25T06:00:00Z,271.5
2018-04-26T06:00:00Z,271.51
2018-04-29T06:00:00Z,271.51
2018-04-30T06:00:00Z,271.52
2018-05-01T06:00:00Z,271.5
2018-05-02T06:00:00Z,271.51
2018-05-04T06:00:00Z,271.37
2018-05-05T06:00:00Z,271.29
2018-05-06T06:00:00Z,271.22
2018-05-07T06:00:00Z,271.16
2018-05-08T06:00:00Z,271.05
2018-05-09T06:00:00Z,270.94
2018-05-10T06:00:00Z,270.84
2018-05-11T06:00:00Z,270.76
2018-05-12T06:00:00Z,270.69
2018-05-13T06:00:00Z,270.61
2018-05-14T06:00:00Z,270.54
2018-05-16T06:00:00Z,270.54
2018-05-17T06:00:00Z,270.55
2018-05-18T06:00:00Z,270.53
2018-05-19T06:00:00Z,270.54
2018-05-20T06:00:00Z,270.53
2018-05-22T06:00:00Z,270.53
2018-05-23T06:00:00Z,270.54
2018-05-24T06:00:00Z,270.55
2018-05-25T06:00:00Z,270.56
2018-05-26T06:00:00Z,270.56
2018-05-27T06:00:00Z,270.57
2018-05-29T06:00:00Z,270.57
2018-05-30T06:00:00Z,270.64
2018-05-31T06:00:00Z,270.65
2018-06-01T06:00:00Z,270.68
2018-06-03T06:00:00Z,270.88
2018-06-04T06:00:00Z,270.81
2018-06-05T06:00:00Z,270.83
2018-06-07T06:00:00Z,270.85
2018-06-08T06:00:00Z,270.87
2018-06-09T06:00:00Z,270.9
2018-06-10T06:00:00Z,270.94
2018-06-11T06:00:00Z,270.96
2018-06-13T06:00:00Z,270.98
2018-06-15T06:00:00Z,271.02
2018-06-17T06:00:00Z,271.04
2018-06-18T06:00:00Z,271.05
2018-06-20T06:00:00Z,271.07
2018-06-21T06:00:00Z,271.08
2018-06-23T06:00:00Z,271.08
2018-06-24T06:00:00Z,271.09
2018-06-25T06:00:00Z,271.09
2018-06-26T06:00:00Z,271.1
2018-06-27T06:00:00Z,271.1
2018-06-28T06:00:00Z,271.11
2018-07-02T06:00:00Z,271.11
2018-07-03T06:00:00Z,271.1
2018-07-04T06:00:00Z,271.09
2018-07-05T06:00:00Z,271.07
2018-07-07T06:00:00Z,271.07
2018-07-08T06:00:00Z,271.08
2018-07-10T06:00:00Z,271.08
2018-07-11T06:00:00Z,271.09
2018-07-12T06:00:00Z,271.11
2018-07-15T06:00:00Z,271.11
2018-07-17T06:00:00Z,271.13
2018-07-18T06:00:00Z,271.13
2018-07-19T06:00:00Z,271.12
2018-07-25T06:00:00Z,271.12
2018-07-26T06:00:00Z,271.13
2018-07-28T06:00:00Z,271.13
2018-07-29T06:00:00Z,271.14
2018-07-30T06:00:00Z,271.15
2018-07-31T06:00:00Z,271.15
2018-08-01T06:00:00Z,271.14
2018-08-04T06:00:00Z,271.14
2018-08-05T06:00:00Z,271.12
2018-08-06T06:00:00Z,271.13
2018-08-09T06:00:00Z,271.13
2018-08-10T06:00:00Z,271.11
2018-08-11T06:00:00Z,271.13
2018-08-12T06:00:00Z,271.12
2018-08-13T06:00:00Z,271.12
2018-08-14T06:00:00Z,271.13
2018-08-15T06:00:00Z,271.13
2018-08-16T06:00:00Z,271.14
2018-08-17T06:00:00Z,271.13
2018-08-18T06:00:00Z,271.15
2018-08-23T06:00:00Z,271.15
2018-08-24T06:00:00Z,271.16
2018-08-28T06:00:00Z,271.16
2018-08-29T06:00:00Z,271.18
2018-09-04T06:00:00Z,271.18
2018-09-06T06:00:00Z,271.2
2018-09-09T06:00:00Z,271.2
2018-09-10T06:00:00Z,271.21
2018-09-19T06:00:00Z,271.21
2018-09-20T06:00:00Z,271.2
2018-09-21T06:00:00Z,271.21
2018-09-23T06:00:00Z,271.23
2018-09-24T06:00:00Z,271.25
2018-09-29T06:00:00Z,271.25
2018-09-30T06:00:00Z,271.26
2018-10-05T06:00:00Z,271.26
2018-10-06T06:00:00Z,271.25
2018-10-07T06:00:00Z,271.25
2018-10-08T06:00:00Z,271.24
2018-10-10T06:00:00Z,271.24
2018-10-11T06:00:00Z,271.23
2018-10-17T06:00:00Z,271.23
2018-10-18T06:00:00Z,271.22
2018-10-21T06:00:00Z,271.22
2018-10-22T06:00:00Z,271.21
2018-10-23T06:00:00Z,271.21
2018-10-25T06:00:00Z,271.23
2018-10-26T06:00:00Z,271.23
2018-10-27T06:00:00Z,271.22
2018-10-30T06:00:00Z,271.22
2018-10-31T06:00:00Z,271.24
2018-11-04T06:00:00Z,271.24
2018-11-05T06:00:00Z,271.23
2018-11-06T06:00:00Z,271.22
2018-11-07T06:00:00Z,271.23
2018-11-08T06:00:00Z,271.17
2018-11-09T06:00:00Z,271.17
2018-11-10T06:00:00Z,271.18
2018-11-11T06:00:00Z,271.19
2018-11-12T06:00:00Z,271.21
2018-11-24T06:00:00Z,271.21
2018-11-25T06:00:00Z,271.22
2018-11-26T06:00:00Z,271.21
2018-12-01T06:00:00Z,271.21
2018-12-02T06:00:00Z,271.23
2018-12-03T06:00:00Z,271.27
2018-12-04T06:00:00Z,271.29
2018-12-05T06:00:00Z,271.29
2018-12-06T06:00:00Z,271.3
2018-12-07T06:00:00Z,271.32
2018-12-08T06:00:00Z,271.35
2018-12-09T06:00:00Z,271.4
2018-12-10T06:00:00Z,271.47
2018-12-11T06:00:00Z,271.42
2018-12-12T06:00:00Z,271.34
2018-12-13T06:00:00Z,271.24
2018-12-14T06:00:00Z,271.14
2018-12-15T06:00:00Z,271.03
2018-12-16T06:00:00Z,270.93
2018-12-17T06:00:00Z,270.85
2018-12-18T06:00:00Z,270.75
2018-12-19T06:00:00Z,270.66
2018-12-20T06:00:00Z,270.58
2018-12-21T06:00:00Z,270.46
2018-12-22T06:00:00Z,270.55
2018-12-23T06:00:00Z,270.95
2018-12-24T06:00:00Z,270.64
2018-12-25T06:00:00Z,270.67
2018-12-26T06:00:00Z,270.68
2018-12-27T06:00:00Z,270.67
2018-12-28T06:00:00Z,270.65
2018-12-29T06:00:00Z,270.6
2018-12-30T06:00:00Z,270.5
2018-12-31T05:59:55Z,270.33
2019-01-01T06:00:00Z,270.33
2019-01-02T06:00:00Z,270.26
2019-01-03T06:00:00Z,270.2
2019-01-04T06:00:00Z,270.13
2019-01-05T06:00:00Z,270.08
2019-01-06T06:00:00Z,270.04
2019-01-07T06:00:00Z,270.05
2019-01-08T06:00:00Z,270.05
2019-01-09T06:00:00Z,270.1
2019-01-10T06:00:00Z,270.12
2019-01-11T06:00:00Z,270.11
2019-01-12T06:00:00Z,270.07
2019-01-13T06:00:00Z,270.07
2019-01-14T06:00:00Z,270.27
2019-01-15T06:00:00Z,270.5
2019-01-16T06:00:00Z,270.61
2019-01-17T06:00:00Z,270.64
2019-01-18T06:00:00Z,270.63
2019-01-19T06:00:00Z,270.6
2019-01-20T06:00:00Z,270.58
2019-01-21T06:00:00Z,270.54
2019-01-22T06:00:00Z,270.45
2019-01-23T06:00:00Z,270.38
2019-01-24T06:00:00Z,270.3
2019-01-25T06:00:00Z,270.22
2019-01-26T06:00:00Z,270.1
2019-01-27T06:00:00Z,270.0
2019-01-28T06:00:00Z,270.08
2019-01-29T06:00:00Z,270.14
2019-01-30T06:00:00Z,270.16
2019-01-31T06:00:00Z,270.16
2019-02-01T06:00:00Z,270.12
2019-02-02T06:00:00Z,270.07
2019-02-03T06:00:00Z,270.0
2019-02-04T06:00:00Z,269.94
2019-02-05T06:00:00Z,269.85
2019-02-06T06:00:00Z,269.77
2019-02-07T06:00:00Z,269.69
2019-02-08T06:00:00Z,269.73
2019-02-09T06:00:00Z,269.85
2019-02-10T06:00:00Z,270.0
2019-02-11T06:00:00Z,270.28
2019-02-12T06:00:00Z,270.62
2019-02-13T06:00:00Z,270.87
2019-02-14T06:00:00Z,271.03
2019-02-15T06:00:00Z,271.13
2019-02-16T06:00:00Z,271.2
2019-02-17T06:00:00Z,271.26
2019-02-18T06:00:00Z,271.31
2019-02-19T01:25:15Z,271.302
2019-02-23T06:48:20Z,271.119
2019-02-24T06:00:00Z,271.14
2019-02-25T06:00:00Z,271.15
2019-02-26T06:00:00Z,271.16
2019-02-28T06:00:00Z,271.16
2019-03-01T06:00:00Z,271.18
2019-03-02T06:00:00Z,271.19
2019-03-03T06:00:00Z,271.22
2019-03-04T06:00:00Z,271.29
2019-03-05T06:00:00Z,271.35
2019-03-06T06:00:00Z,271.43
2019-03-07T06:00:00Z,271.49
2019-03-08T06:00:00Z,271.53
2019-03-09T06:00:00Z,271.54
2019-03-10T06:00:00Z,271.53
2019-03-11T06:00:00Z,271.53
2019-03-12T06:00:00Z,271.52
2019-03-13T06:00:00Z,271.52
2019-03-14T06:00:00Z,271.51
2019-03-15T06:00:00Z,271.55
2019-03-16T06:00:00Z,271.58
2019-03-18T06:00:00Z,271.54
2019-03-19T06:00:00Z,271.52
2019-03-20T06:00:00Z,271.51
2019-03-21T06:00:00Z,271.49
2019-03-22T06:00:00Z,271.46
2019-03-23T06:00:00Z,271.49
2019-03-24T06:00:00Z,271.49
2019-03-25T06:00:00Z,271.52
2019-04-01T06:00:00Z,271.52
2019-04-02T06:00:00Z,271.5
2019-04-03T06:00:00Z,271.49
2019-04-04T06:00:00Z,271.49
2019-04-08T06:00:00Z,271.37
2019-04-09T06:00:00Z,271.35
2019-04-10T06:00:00Z,271.24
2019-04-11T06:00:00Z,271.13
2019-04-13T06:00:00Z,270.89
2019-04-14T06:00:00Z,270.78
2019-04-16T06:00:00Z,270.54
2019-04-17T06:00:00Z,270.57
2019-04-18T06:00:00Z,270.61
2019-04-19T06:00:00Z,270.53
2019-04-20T06:00:00Z,270.42
2019-04-22T06:00:00Z,270.16
2019-04-23T06:00:00Z,270.08
2019-04-24T06:00:00Z,269.91
2019-04-25T06:00:00Z,269.79
2019-04-26T06:00:00Z,269.76
2019-04-27T06:00:00Z,269.77
2019-04-29T06:00:00Z,269.79
2019-05-03T06:00:00Z,269.79
2019-05-04T06:00:00Z,269.8
2019-05-05T06:00:00Z,269.82
2019-05-06T06:00:00Z,269.81
2019-05-07T06:00:00Z,269.82
2019-05-08T06:00:00Z,269.83
2019-05-09T06:00:00Z,269.85
2019-05-10T06:00:00Z,269.85
2019-05-11T06:00:00Z,269.86
2019-05-12T06:00:00Z,269.86
2019-05-13T06:00:00Z,269.87
2019-05-17T06:00:00Z,269.87
2019-05-18T06:00:00Z,269.88
2019-05-20T06:00:00Z,269.88
2019-05-21T06:00:00Z,269.89
2019-05-22T06:00:00Z,269.91
2019-05-26T06:00:00Z,269.91
2019-05-27T06:00:00Z,269.92
2019-05-28T06:00:00Z,269.93
2019-05-29T06:00:00Z,269.93
2019-05-30T06:00:00Z,269.92
2019-06-01T06:00:00Z,269.93
2019-06-02T06:00:00Z,269.93
2019-06-04T06:00:00Z,269.95
2019-06-05T06:00:00Z,269.96
2019-06-06T06:00:00Z,269.95
2019-06-07T06:00:00Z,269.96
2019-06-08T06:00:00Z,269.96
2019-06-10T06:00:00Z,269.95
2019-06-10T06:00:05Z,269.95
2019-06-12T06:00:00Z,269.96
2019-06-13T06:00:00Z,269.96
2019-06-14T06:00:00Z,269.97
2019-06-18T06:00:00Z,269.97
2019-06-19T06:00:00Z,269.96
2019-06-20T06:00:00Z,269.97
2019-06-23T06:00:00Z,269.97
2019-06-24T06:00:00Z,269.96
2019-06-26T06:00:00Z,269.96
2019-06-27T06:00:00Z,269.95
2019-07-01T06:00:00Z,269.95
2019-07-02T06:00:00Z,269.94
2019-07-03T06:00:00Z,269.93
2019-07-05T06:00:00Z,269.93
2019-07-07T06:00:00Z,269.87
2019-07-08T06:00:00Z,269.83
2019-07-13T06:00:00Z,269.68
2019-07-14T06:00:00Z,269.66
2019-07-17T06:00:00Z,269.57
2019-07-18T06:00:00Z,269.55
2019-07-20T06:00:00Z,269.49
2019-07-21T06:00:00Z,269.47
2019-07-24T20:22:15Z,269.362
2019-07-31T06:29:50Z,269.169
2019-08-01T06:00:00Z,269.14
2019-08-02T06:00:00Z,269.11
2019-08-03T06:00:00Z,269.09
2019-08-07T06:00:00Z,268.97
2019-08-09T06:00:00Z,268.9
2019-08-15T06:00:00Z,268.72
2019-08-16T06:00:00Z,268.7
2019-08-17T06:00:00Z,268.66
2019-08-19T06:00:00Z,268.63
2019-08-20T06:00:00Z,268.61
2019-08-20T20:38:10Z,268.586
2019-08-21T06:00:00Z,268.57
2019-08-22T06:00:00Z,268.55
2019-08-23T06:00:00Z,268.53
2019-08-24T06:00:00Z,268.53
2019-08-25T06:00:00Z,268.54
2019-08-28T06:00:00Z,268.53
2019-08-29T06:00:00Z,268.51
2019-08-29T23:50:20Z,268.488
2019-08-31T06:00:00Z,268.45
2019-09-01T06:00:00Z,268.41
2019-09-04T06:00:00Z,268.32
2019-09-05T06:00:00Z,268.28
2019-09-06T06:00:00Z,268.25
2019-09-09T06:00:00Z,268.15
2019-09-09T20:08:30Z,268.132
2019-09-10T06:00:00Z,268.12
2019-09-11T06:00:00Z,268.08
2019-09-14T06:00:00Z,268.0
2019-09-15T06:00:00Z,267.96
2019-09-17T06:00:00Z,267.9
2019-09-18T06:00:00Z,267.86
2019-09-19T06:00:00Z,267.84
2019-09-20T06:00:00Z,267.8
2019-09-21T06:00:00Z,267.75
2019-09-22T06:00:00Z,267.72
2019-09-23T06:00:00Z,267.7
2019-09-24T06:00:00Z,267.68
2019-09-25T06:00:00Z,267.64
2019-09-26T06:00:00Z,267.61
2019-09-28T06:00:00Z,267.55
2019-09-29T06:00:00Z,267.54
2019-09-30T06:00:00Z,267.55
2019-10-01T06:00:00Z,267.54
2019-10-02T06:00:00Z,267.53
2019-10-03T06:00:00Z,267.51
2019-10-04T06:00:00Z,267.48
2019-10-05T06:00:00Z,267.47
2019-10-06T06:00:00Z,267.44
2019-10-07T06:00:00Z,267.44
2019-10-08T06:00:00Z,267.41
2019-10-09T06:00:00Z,267.4
2019-10-10T06:00:00Z,267.4
2019-10-11T05:38:55Z,267.38
2019-10-11T06:00:00Z,267.38
2019-10-12T06:00:00Z,267.35
2019-10-13T06:00:00Z,267.34
2019-10-15T06:00:00Z,267.28
2019-10-16T06:00:00Z,267.26
2019-10-17T06:00:00Z,267.24
2019-10-21T06:00:00Z,267.27
2019-10-22T01:57:05Z,267.278
2019-10-22T06:00:00Z,267.28
2019-10-23T06:00:00Z,267.29
